scenario_key,scenario,strategy_key,strategy,kind,trials,availability_mean_pct,availability_ci95_pct,availability_p10_pct,availability_p90_pct,usable_mean_pct,effective_mean_ms,effective_ci95_ms,success_p95_mean_ms,max_outage_mean_s,max_outage_ci95_s,max_outage_max_s,oracle_miss_mean_pct,switches_per_min_mean,effective_win_pct,availability_win_pct,effective_rank
fast_but_flaky,Fast but flaky,leastping_default_120s,leastPing / default strategy / 120s,leastping,50,90.18333333333334,1.0184979499867965,86.4388888888889,93.87222222222222,90.11777777777777,535.3761117338536,50.6810988642655,99.1907603572066,33.08,4.419374966947258,112.0,9.727777777777778,0.4193333333333333,0.0,0.0,17
fast_but_flaky,Fast but flaky,roundrobin_health_120s,roundRobin / health 120s,roundrobin,50,90.13111111111111,0.6104420320123571,86.7611111111111,92.56666666666666,89.98777777777778,557.0090761490034,29.932721441487743,143.07587028603228,5.94,1.3893818046108468,24.0,9.78,59.72333333333333,0.0,0.0,18
fast_but_flaky,Fast but flaky,leastload_tolerance_70_60s,leastLoad / tolerance 70% / 60s,leastload,50,89.57111111111111,2.299282419556854,81.66111111111111,98.33888888888889,89.56555555555555,563.0025455381451,113.77741515868702,75.64885290452231,59.16,24.755552426247686,496.0,10.34,0.43333333333333335,6.0,8.0,19
fast_but_flaky,Fast but flaky,random_health_120s,random / health 120s,random,50,89.98,0.6181755969221991,86.5,92.28333333333333,89.85222222222222,564.6787172688278,30.30951781197561,143.7808636147943,7.16,1.2424775706076883,19.0,9.931111111111111,52.687333333333335,0.0,0.0,20
fast_but_flaky,Fast but flaky,leastping_default_300s,leastPing / default strategy / 300s,leastping,50,89.33111111111111,1.2966426705988878,83.57777777777778,94.56111111111112,89.27444444444446,579.0550336531483,64.5055857553956,100.0226364433531,43.78,10.66679661643978,255.0,10.58,0.16866666666666666,0.0,2.0,21
fast_but_flaky,Fast but flaky,leastload_v2rayng_burst_300s,leastLoad / v2rayNG burst default / 300s,leastload,50,89.46222222222222,1.859052671856615,80.22222222222223,96.27777777777779,89.39777777777778,580.3371216976711,92.16218775032641,111.61146400840359,47.92,17.399269401954268,447.0,10.44888888888889,0.37066666666666664,2.0,2.0,22
fast_but_flaky,Fast but flaky,leastload_default_60s,leastLoad / default strategy settings / 60s,leastload,50,88.98888888888888,2.550480828399352,80.60555555555555,98.33888888888889,88.98333333333333,592.0233504503601,126.23589239017412,76.5400439555503,64.62,27.28422973011771,529.0,10.922222222222222,0.436,6.0,8.0,23
fast_but_flaky,Fast but flaky,leastload_tolerance_100_60s,leastLoad / tolerance 100% / 60s,leastload,50,88.98888888888888,2.550480828399352,80.60555555555555,98.33888888888889,88.98333333333333,592.0233504503601,126.23589239017412,76.5400439555503,64.62,27.28422973011771,529.0,10.922222222222222,0.436,6.0,8.0,24
fast_but_flaky,Fast but flaky,random_health_300s,random / health 300s,random,50,89.13888888888889,0.7646016328007736,85.75555555555556,92.6,88.98333333333333,606.0992600416129,37.693530655112305,143.9521719350388,7.04,1.1039576937273992,18.0,10.772222222222222,52.68666666666667,0.0,0.0,25
fast_but_flaky,Fast but flaky,roundrobin_health_300s,roundRobin / health 300s,roundrobin,50,89.06333333333333,0.7115021102955964,85.25555555555556,92.22777777777777,88.93777777777777,609.6593729529748,35.04164272553278,143.8422268989886,5.52,1.219508482835371,25.0,10.847777777777779,59.943999999999996,0.0,0.0,26
fast_but_flaky,Fast but flaky,leastload_mean_latency_60s,leastLoad-like / mean latency first / 60s,leastload,50,87.92888888888889,2.4559432510360395,77.77222222222221,96.88333333333334,87.92555555555555,638.8366175362567,121.61641180529503,61.24714224182083,54.44,21.669413502936678,414.0,11.982222222222221,0.22466666666666665,10.0,10.0,27
fast_but_flaky,Fast but flaky,random_blind,random / no health,random,50,87.66666666666666,0.8586209384938842,83.68333333333334,91.57222222222224,87.52888888888889,679.0266573291503,42.04273035263049,144.4110732658634,7.22,1.2073267711764561,21.0,12.244444444444445,53.85466666666666,0.0,0.0,28
fast_but_flaky,Fast but flaky,leastload_default_300s,leastLoad / default strategy settings / 300s,leastload,50,87.19777777777777,3.695650095695944,73.25,97.01111111111112,87.18666666666667,686.3822155136737,182.9599476838779,91.56000401195793,70.54,34.50804593546955,562.0,12.713333333333333,0.22,6.0,6.0,29
fast_but_flaky,Fast but flaky,roundrobin_blind,roundRobin / no health,roundrobin,50,87.49777777777777,0.8317581830572365,83.87222222222222,90.97777777777777,87.36444444444446,687.0713392535617,40.79233132976515,144.32192262947717,6.16,1.4509591640879966,25.0,12.413333333333332,59.96666666666667,0.0,0.0,30
fast_but_flaky,Fast but flaky,leastload_default_120s,leastLoad / default strategy settings / 120s,leastload,50,85.69333333333334,4.087585096391517,67.29444444444444,96.98333333333333,85.68444444444445,756.888674121152,202.6526659018003,85.25953313552293,97.82,50.630054167637816,934.0,14.217777777777778,0.3053333333333333,12.0,12.0,31
shared_provider_failure,Shared-provider failures,leastload_history_guard_hysteresis_60s,leastLoad-like / history guard + hysteresis / 60s,leastload,50,90.49111111111111,1.7279078535488206,82.94444444444444,96.81666666666666,89.87222222222222,530.4332557729703,88.05704931292709,158.89541033982803,67.1,14.66619593489091,242.0,5.364444444444445,0.7013333333333334,10.0,6.0,1
shared_provider_failure,Shared-provider failures,leastping_default_60s,leastPing / default strategy / 60s,leastping,50,89.95222222222223,1.652488889421893,81.25555555555555,96.12777777777778,89.76444444444445,548.5086033968569,82.03555712676824,106.93084874430693,63.74,13.45415034931922,232.0,5.903333333333333,0.6413333333333333,12.0,4.0,2
shared_provider_failure,Shared-provider failures,leastload_latest_hysteresis_60s,leastLoad-like / latest health + hysteresis / 60s,leastload,50,89.44555555555554,1.745524656553073,82.48333333333333,97.15,89.39888888888889,567.7678567776201,87.3782607978627,78.63774129299205,76.12,13.860928074366642,198.0,6.41,0.2846666666666666,14.0,10.0,3
shared_provider_failure,Shared-provider failures,leastload_history_guard_60s,leastLoad-like / history guard / 60s,leastload,50,90.9588888888889,1.6947300008561423,83.8,97.84444444444443,83.48555555555555,604.8085536065994,81.21276130122082,508.09658812263893,59.0,15.807647901017752,253.0,4.8966666666666665,4.736000000000001,4.0,20.0,4
shared_provider_failure,Shared-provider failures,leastping_default_120s,leastPing / default strategy / 120s,leastping,50,88.70777777777778,1.6667306261679764,81.6111111111111,95.60555555555557,88.49,611.6027859805499,83.63196951098966,118.97455138734182,75.66,12.025652545686402,241.0,7.147777777777779,0.35200000000000004,4.0,6.0,5
shared_provider_failure,Shared-provider failures,leastload_reliability_lcb_60s,leastLoad-like / reliability confidence / 60s,leastload,50,88.81333333333333,1.7522350324885387,79.68333333333334,96.33888888888889,86.13666666666666,636.9925384706133,89.03997074209437,264.8361870926241,74.42,11.759217640186632,190.0,7.042222222222222,0.5533333333333332,0.0,2.0,6
shared_provider_failure,Shared-provider failures,leastload_expected_cost_60s,leastLoad-like / expected outcome / 60s,leastload,50,88.30666666666666,1.8407167921298042,78.75555555555555,96.36666666666667,87.39888888888889,639.1007362045959,94.46421926588945,155.13780129958272,78.2,12.041900872718031,190.0,7.548888888888889,0.30133333333333334,8.0,10.0,7
shared_provider_failure,Shared-provider failures,leastload_success_rate_60s,leastLoad-like / success rate first / 60s,leastload,50,88.22333333333334,1.8286510470915915,78.75555555555555,96.36666666666667,86.77777777777777,647.1458008597805,93.75381155844171,182.54746803209312,78.48,12.012410106974626,190.0,7.632222222222222,0.306,8.0,8.0,8
shared_provider_failure,Shared-provider failures,leastload_tolerance_10_60s,leastLoad / tolerance 10% / 60s,leastload,50,87.41,1.5750270340724584,78.65555555555555,95.03888888888888,86.78111111111112,680.5537799373109,79.77652544020442,117.46537778493116,91.58,13.147107960277996,198.0,8.445555555555556,0.42200000000000004,2.0,4.0,9
shared_provider_failure,Shared-provider failures,leastload_tolerance_20_60s,leastLoad / tolerance 20% / 60s,leastload,50,87.26444444444445,1.495810025358889,79.63888888888889,94.38888888888889,86.77,686.6546744518469,75.11679232575518,125.09127535182547,91.26,13.315086739927251,217.0,8.591111111111111,0.4146666666666667,0.0,4.0,10
shared_provider_failure,Shared-provider failures,leastload_mean_latency_60s,leastLoad-like / mean latency first / 60s,leastload,50,86.69,1.9199217492957337,77.91666666666666,95.7388888888889,86.69,700.1229992316438,95.45001796009655,56.082728565501554,92.36,14.030413447160562,179.0,9.165555555555555,0.182,18.0,18.0,11
shared_provider_failure,Shared-provider failures,leastping_v2rayng_default_180s,leastPing / v2rayNG default / 180s,leastping,50,86.91444444444446,1.892253919403195,78.62222222222222,94.87777777777778,86.62777777777778,700.8763681942797,94.4774931879122,124.31757126010807,86.5,13.948776095069272,198.0,8.94111111111111,0.23733333333333334,4.0,4.0,12
shared_provider_failure,Shared-provider failures,random_health_60s,random / health 60s,random,50,88.27444444444446,1.5510785049096298,81.66666666666666,94.37222222222222,82.46,723.0794933367563,74.28697377861644,497.45194900650233,47.66,15.871107387034849,244.0,7.5811111111111105,50.34866666666667,0.0,0.0,13
shared_provider_failure,Shared-provider failures,leastload_tolerance_30_60s,leastLoad / tolerance 30% / 60s,leastload,50,86.44111111111111,1.560818310453896,79.69444444444444,93.66111111111113,86.15888888888888,723.286008764718,77.42797424136889,111.91991999190324,97.28,14.099023153766277,241.0,9.414444444444445,0.42266666666666663,6.0,6.0,14
shared_provider_failure,Shared-provider failures,roundrobin_health_60s,roundRobin / health 60s,roundrobin,50,88.13555555555554,1.5402308720664357,81.22777777777777,93.95,82.47333333333334,729.447705096681,73.92619786130614,495.9464148369363,45.52,15.206132005907312,196.0,7.72,56.802,0.0,0.0,15
shared_provider_failure,Shared-provider failures,leastping_default_300s,leastPing / default strategy / 300s,leastping,50,86.25888888888889,2.0098935776993194,80.02222222222223,94.90555555555555,86.04888888888888,732.8193891988965,99.29987536593582,106.72796715429027,92.8,14.28475117533007,232.0,9.596666666666666,0.16466666666666668,4.0,4.0,16
shared_provider_failure,Shared-provider failures,leastload_tolerance_40_60s,leastLoad / tolerance 40% / 60s,leastload,50,85.75333333333334,1.6049744372446157,77.35555555555555,91.89444444444446,85.51888888888888,755.1875177025728,79.42611328405012,96.5482075360753,95.16,12.15294243722297,217.0,10.102222222222222,0.42200000000000004,2.0,4.0,17
shared_provider_failure,Shared-provider failures,leastload_tolerance_50_60s,leastLoad / tolerance 50% / 60s,leastload,50,85.27333333333334,1.7253142254110323,76.44444444444444,91.80000000000001,85.03333333333335,778.9750113927953,85.56959147593656,95.87284647907467,101.24,12.702484410443954,191.0,10.58222222222222,0.41333333333333333,4.0,4.0,18
shared_provider_failure,Shared-provider failures,leastload_tolerance_70_60s,leastLoad / tolerance 70% / 60s,leastload,50,85.11777777777777,1.8546361833103793,78.05000000000001,94.09444444444445,84.97222222222223,786.3439103796096,91.90426541304535,88.74098332882322,103.1,14.963403554545131,241.0,10.737777777777778,0.4186666666666667,2.0,2.0,19
shared_provider_failure,Shared-provider failures,leastload_default_300s,leastLoad / default strategy settings / 300s,leastload,50,85.35888888888888,2.306816990016639,76.52222222222224,94.76111111111112,85.15,787.374185029171,114.55178618812097,128.1015469855669,103.08,15.519037945227751,237.0,10.496666666666668,0.18866666666666668,4.0,4.0,20
shared_provider_failure,Shared-provider failures,leastload_tuned_e2_60s,leastLoad / e2 s5 tol40 / 60s,leastload,50,85.04888888888888,1.471107649805372,79.82777777777777,91.7388888888889,84.80888888888889,795.5813404047423,73.5549122790841,112.9668098285145,72.0,14.679899835962082,180.0,10.806666666666667,29.573333333333334,2.0,0.0,21
shared_provider_failure,Shared-provider failures,random_health_120s,random / health 120s,random,50,86.63777777777777,1.4634320038834752,80.82222222222222,91.79444444444445,80.97222222222223,801.846311496973,69.82337486118672,498.5338254071748,48.48,15.889165240268872,259.0,9.217777777777778,50.379333333333335,0.0,0.0,22
shared_provider_failure,Shared-provider failures,roundrobin_health_120s,roundRobin / health 120s,roundrobin,50,86.57888888888888,1.4278535392006424,81.15555555555557,92.05,81.00333333333333,803.824700936802,68.29299992602586,495.2455869019271,47.78,15.527171763751047,217.0,9.276666666666666,56.90266666666666,0.0,0.0,23
shared_provider_failure,Shared-provider failures,leastload_default_60s,leastLoad / default strategy settings / 60s,leastload,50,84.13222222222223,2.129920544928902,75.38333333333333,92.65,83.97333333333334,836.1881716495815,105.44934036303907,98.17531779916361,106.04,13.957737440942818,216.0,11.723333333333333,0.43200000000000005,2.0,2.0,24
shared_provider_failure,Shared-provider failures,leastload_tolerance_100_60s,leastLoad / tolerance 100% / 60s,leastload,50,84.13222222222223,2.129920544928902,75.38333333333333,92.65,83.97333333333334,836.1881716495815,105.44934036303907,98.17531779916361,106.04,13.957737440942818,216.0,11.723333333333333,0.43200000000000005,2.0,2.0,25
shared_provider_failure,Shared-provider failures,leastload_v2rayng_burst_300s,leastLoad / v2rayNG burst default / 300s,leastload,50,84.35,2.3592392660278207,75.05555555555556,94.41666666666666,83.01111111111112,848.9766821051687,118.86394905455413,223.22174848970909,107.52,16.156338793158795,230.0,11.505555555555556,0.318,4.0,6.0,26
shared_provider_failure,Shared-provider failures,leastload_default_120s,leastLoad / default strategy settings / 120s,leastload,50,83.76555555555555,2.9310136115801644,74.79444444444444,95.88888888888889,83.45,855.3556802052368,147.30089969253893,113.21672630408546,102.1,16.63531472773921,217.0,12.09,0.25666666666666665,4.0,6.0,27
shared_provider_failure,Shared-provider failures,random_health_300s,random / health 300s,random,50,84.40333333333334,1.4507946344427198,79.38888888888889,89.81666666666666,79.19777777777777,906.1421439435039,69.31433461890809,487.656301157185,55.34,17.15885910519725,216.0,11.452222222222222,49.38466666666666,0.0,0.0,28
shared_provider_failure,Shared-provider failures,roundrobin_health_300s,roundRobin / health 300s,roundrobin,50,84.27111111111111,1.443954622570423,78.98888888888888,89.46111111111111,78.98222222222222,913.2669448206149,69.21578954025972,490.6094885185872,54.88,18.16184480486332,246.0,11.584444444444443,56.01,0.0,0.0,29
shared_provider_failure,Shared-provider failures,roundrobin_blind,roundRobin / no health,roundrobin,50,80.36555555555556,1.4122278766056184,74.10000000000001,85.89444444444445,75.14444444444445,1107.340890489892,68.32959322090343,499.51711406411977,46.08,15.344697491394898,206.0,15.49,59.96666666666667,0.0,0.0,30
shared_provider_failure,Shared-provider failures,random_blind,random / no health,random,50,80.35555555555555,1.5009111193429634,73.57777777777778,86.66666666666667,75.14777777777778,1107.6399050200346,72.98277187872712,500.7910014271499,46.86,14.94924254381121,226.0,15.5,54.242666666666665,0.0,0.0,31
congestion_waves,Congestion waves,leastping_default_60s,leastPing / default strategy / 60s,leastping,50,96.99888888888889,0.4370649596477642,94.98888888888888,98.68333333333334,95.50666666666666,236.42547332576504,25.448067610452714,256.4084542473752,3.72,0.4378511448492465,7.0,3.001111111111111,0.746,6.0,10.0,1
congestion_waves,Congestion waves,leastload_success_rate_60s,leastLoad-like / success rate first / 60s,leastload,50,96.61555555555555,0.5863612089290865,93.7388888888889,99.17777777777778,95.68,240.59575018086824,34.1177832689409,203.20914456891032,4.14,0.5631460244703456,10.0,3.3844444444444446,0.2053333333333333,16.0,12.0,2
congestion_waves,Congestion waves,leastload_expected_cost_60s,leastLoad-like / expected outcome / 60s,leastload,50,96.61555555555555,0.5863612089290865,93.7388888888889,99.17777777777778,95.68,240.59575018086824,34.1177832689409,203.20914456891032,4.14,0.5631460244703456,10.0,3.3844444444444446,0.2053333333333333,16.0,12.0,3
congestion_waves,Congestion waves,leastload_tolerance_10_60s,leastLoad / tolerance 10% / 60s,leastload,50,96.55888888888889,0.5980891700274619,93.46666666666667,99.17777777777778,95.49444444444445,246.29168968354267,34.84749997930104,201.0895842850709,4.76,0.6617120378911981,14.0,3.441111111111111,0.29733333333333334,10.0,12.0,4
congestion_waves,Congestion waves,leastload_history_guard_hysteresis_60s,leastLoad-like / history guard + hysteresis / 60s,leastload,50,96.55777777777777,0.5771974396783836,93.76111111111112,99.11111111111111,95.47777777777777,247.9113805905682,32.91325780739222,213.1463995217253,4.14,0.5452656866407196,8.0,3.442222222222222,0.23133333333333334,12.0,10.0,5
congestion_waves,Congestion waves,leastload_tolerance_20_60s,leastLoad / tolerance 20% / 60s,leastload,50,96.49222222222222,0.5900803236343642,93.76666666666667,99.16666666666667,95.49,248.53181926460368,34.36341057241687,197.19210525988623,4.8,0.6527661761711165,14.0,3.5077777777777777,0.292,10.0,10.0,6
congestion_waves,Congestion waves,leastload_mean_latency_60s,leastLoad-like / mean latency first / 60s,leastload,50,96.31333333333333,0.591062138690623,93.05555555555556,99.17777777777778,95.67222222222223,248.89752245031244,33.42599653707629,181.83929246581073,4.6,0.5775950658761636,10.0,3.686666666666667,0.17466666666666664,16.0,12.0,7
congestion_waves,Congestion waves,leastload_latest_hysteresis_60s,leastLoad-like / latest health + hysteresis / 60s,leastload,50,96.66333333333334,0.5377744012970321,94.1388888888889,99.06666666666668,95.33444444444446,249.56325603533259,32.77354628018343,243.9484107485352,4.24,0.5190406789200591,10.0,3.336666666666667,0.4073333333333333,12.0,12.0,8
congestion_waves,Congestion waves,leastload_tolerance_30_60s,leastLoad / tolerance 30% / 60s,leastload,50,96.44,0.588755674414137,93.76666666666667,99.16666666666667,95.42777777777778,251.79618621284746,34.69054491559443,197.83722297668382,4.84,0.6486035373690722,14.0,3.56,0.292,10.0,10.0,9
congestion_waves,Congestion waves,leastload_tolerance_40_60s,leastLoad / tolerance 40% / 60s,leastload,50,96.40777777777777,0.5936424644768228,93.76666666666667,99.16666666666667,95.36222222222223,254.27833216958126,35.152081922371785,199.27495993273763,4.9,0.660937857142857,14.0,3.5922222222222224,0.29133333333333333,12.0,12.0,10
congestion_waves,Congestion waves,leastload_tolerance_50_60s,leastLoad / tolerance 50% / 60s,leastload,50,96.39777777777778,0.5949526350739344,93.76666666666667,99.16666666666667,95.32888888888888,255.02821410432642,35.28983788631757,201.98963226329408,4.9,0.660937857142857,14.0,3.602222222222222,0.29133333333333333,10.0,10.0,11
congestion_waves,Congestion waves,leastload_default_60s,leastLoad / default strategy settings / 60s,leastload,50,96.36444444444446,0.6056164813672212,93.65,99.16666666666667,95.25666666666666,257.0780208057732,36.15286319971051,203.62815956504815,4.9,0.660937857142857,14.0,3.6355555555555554,0.29133333333333333,10.0,10.0,12
congestion_waves,Congestion waves,leastload_tolerance_70_60s,leastLoad / tolerance 70% / 60s,leastload,50,96.36444444444446,0.6056164813672212,93.65,99.16666666666667,95.25666666666666,257.0780208057732,36.15286319971051,203.62815956504815,4.9,0.660937857142857,14.0,3.6355555555555554,0.29133333333333333,10.0,10.0,13
congestion_waves,Congestion waves,leastload_tolerance_100_60s,leastLoad / tolerance 100% / 60s,leastload,50,96.36444444444446,0.6056164813672212,93.65,99.16666666666667,95.25666666666666,257.0780208057732,36.15286319971051,203.62815956504815,4.9,0.660937857142857,14.0,3.6355555555555554,0.29133333333333333,10.0,10.0,14
congestion_waves,Congestion waves,leastping_default_120s,leastPing / default strategy / 120s,leastping,50,96.37777777777778,0.5204388564177235,93.66111111111113,98.72222222222223,94.39555555555555,275.7040962408399,28.93741324693633,299.2074457793618,4.16,0.5022220166135161,9.0,3.6222222222222222,0.3793333333333333,6.0,6.0,15
congestion_waves,Congestion waves,leastping_v2rayng_default_180s,leastPing / v2rayNG default / 180s,leastping,50,96.17777777777778,0.6291138339394998,92.88333333333334,98.84444444444445,94.35888888888888,288.9294528103074,36.48729757044442,302.98669286488274,4.14,0.6348344720389716,13.0,3.8222222222222224,0.25266666666666665,6.0,8.0,16
congestion_waves,Congestion waves,leastload_default_300s,leastLoad / default strategy settings / 300s,leastload,50,96.08666666666666,0.6537038267849392,93.65,99.2388888888889,94.08888888888889,288.95477879749154,41.68052897865194,302.1463818529311,4.46,0.583880104041515,9.0,3.913333333333333,0.17733333333333334,10.0,16.0,17
congestion_waves,Congestion waves,leastload_reliability_lcb_60s,leastLoad-like / reliability confidence / 60s,leastload,50,96.20666666666666,0.6254247875475933,93.60555555555557,98.67222222222223,93.27666666666666,291.7822931622502,36.22919368796663,355.86011609759777,4.36,0.5068050266155372,10.0,3.793333333333333,0.5,2.0,6.0,18
congestion_waves,Congestion waves,leastload_default_120s,leastLoad / default strategy settings / 120s,leastload,50,95.77,0.7331528032730972,92.5,99.03333333333333,94.01444444444445,300.8083718907217,43.3433145732437,290.55025641202445,4.74,0.7642161297541074,15.0,4.23,0.2253333333333333,6.0,14.0,19
congestion_waves,Congestion waves,leastload_tuned_e2_60s,leastLoad / e2 s5 tol40 / 60s,leastload,50,95.9011111111111,0.48950215966074423,93.48333333333333,97.72222222222223,93.77333333333334,304.1499406839017,31.02633012409602,320.2224839099305,3.78,0.41559671741227344,7.0,4.098888888888889,29.945999999999998,2.0,0.0,20
congestion_waves,Congestion waves,leastping_default_300s,leastPing / default strategy / 300s,leastping,50,95.83111111111111,0.6505521748764266,92.30555555555554,98.22222222222223,93.57444444444445,308.1155286444457,37.43194461742394,322.16353285963913,4.26,0.5198355592885472,10.0,4.1688888888888895,0.14733333333333334,8.0,8.0,21
congestion_waves,Congestion waves,leastload_v2rayng_burst_300s,leastLoad / v2rayNG burst default / 300s,leastload,50,95.27111111111111,0.7839139678461555,91.15555555555557,98.22777777777777,91.41444444444446,358.18349878959157,47.84967452082744,393.4197786047218,4.84,0.6929234273962831,15.0,4.728888888888889,0.29333333333333333,4.0,6.0,22
congestion_waves,Congestion waves,leastload_history_guard_60s,leastLoad-like / history guard / 60s,leastload,50,95.44666666666666,0.4551694219756089,93.25,97.55555555555557,85.28777777777778,437.37629142738325,32.43851262467555,691.5963605805348,4.5,0.5018601495909482,9.0,4.553333333333333,5.092,0.0,0.0,23
